"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","point_number","method","slowdown"
10,5,2,4,"true","false",512,4,1.43427898416384e-10,91,"LHS",1.23112679650207
24,6,2,2,"true","true",256,8,1.48796701342925e-10,101,"LHS",1.27721041915137
12,6,1,4,"true","false",256,2,1.3812927389234e-10,94,"LHS",1.18564555674203
6,6,1,2,"true","false",1024,2,1.20524986739671e-10,104,"LHS",1.03453750951925
12,6,2,4,"true","true",256,2,1.35761365941573e-10,101,"LHS",1.16532039711809
5,5,1,4,"true","true",256,4,1.26472206076233e-10,111,"LHS",1.0855860235863
5,5,1,2,"true","false",512,2,1.19264177349936e-10,94,"LHS",1.02371523406152
12,6,2,2,"true","true",512,1,1.42371891485791e-10,95,"LHS",1.22206246212989
10,5,2,2,"true","false",256,4,1.43783212215381e-10,105,"LHS",1.23417666576699
5,5,1,2,"true","false",256,4,1.17561537135523e-10,98,"LHS",1.00910046234758
10,5,2,4,"true","false",64,2,1.45333990237963e-10,92,"LHS",1.24748791413712
12,6,2,4,"true","true",128,4,1.3731975529994e-10,98,"LHS",1.17869697810165
5,5,1,2,"true","false",128,4,1.18634851028728e-10,94,"LHS",1.01831335265395
6,6,1,4,"true","false",512,16,1.21819487424608e-10,85,"LHS",1.04564897736415
20,5,1,2,"true","false",512,2,1.61912217240127e-10,83,"LHS",1.3897886779788
5,5,1,4,"true","false",256,1,1.21422039933002e-10,108,"LHS",1.04223744960337
5,5,1,4,"true","true",512,1,1.24744837008771e-10,99,"LHS",1.07075898944663
4,4,1,2,"true","false",256,4,1.28002284961198e-10,82,"LHS",1.09871959897045
3,3,1,2,"true","true",256,8,1.38228447244168e-10,95,"LHS",1.18649682049394
5,5,1,4,"true","true",512,16,1.25745008277944e-10,94,"LHS",1.07934405319061
10,5,1,4,"true","true",64,2,1.46583117491721e-10,97,"LHS",1.25820991488678
24,6,1,4,"true","true",64,2,1.42744392943366e-10,91,"LHS",1.22525986327165
3,3,1,2,"true","true",512,2,1.37521968328191e-10,98,"LHS",1.18043269256467
24,6,1,4,"true","true",128,2,1.43328217468782e-10,100,"LHS",1.2302711757543
8,4,2,2,"true","false",512,8,1.46858574559957e-10,103,"LHS",1.26057432642551
8,4,2,2,"true","true",256,4,1.46193822917713e-10,85,"LHS",1.25486836845763
5,5,1,4,"true","true",64,1,1.32387830699178e-10,105,"LHS",1.13636334147052
12,6,2,4,"true","true",256,8,1.36151746319787e-10,97,"LHS",1.16867126364932
4,4,1,4,"true","true",1024,4,1.28144380123423e-10,97,"LHS",1.09993928610106
5,5,1,2,"true","false",512,4,1.17865496298058e-10,106,"LHS",1.01170952428163
5,5,1,2,"true","false",256,4,1.17561537135523e-10,101,"LHS",1.00910046234758
4,4,1,4,"true","true",128,2,1.2616196070333e-10,84,"LHS",1.08292300337692
6,6,1,4,"true","false",512,8,1.18483530341257e-10,102,"LHS",1.01701447736352
20,5,4,4,"true","false",256,2,1.50010422334653e-10,101,"LHS",1.28762850693549
12,6,2,2,"true","false",512,4,1.3717425941302e-10,102,"LHS",1.17744810053219
10,5,2,2,"true","true",512,2,1.45822313802084e-10,93,"LHS",1.25167948517589
4,4,1,4,"true","true",128,2,1.2616196070333e-10,102,"LHS",1.08292300337692
3,3,1,4,"true","true",1024,4,1.44464161528362e-10,104,"LHS",1.24002165795837
8,4,2,2,"true","false",256,1,1.47650342064181e-10,108,"LHS",1.26737053693833
10,5,2,4,"true","true",512,4,1.40742193789431e-10,99,"LHS",1.20807379934992
12,6,1,2,"true","true",512,8,1.37483429796381e-10,91,"LHS",1.18010189346817
10,5,2,2,"true","true",128,4,1.4542018991904e-10,104,"LHS",1.2482278171713
10,5,1,2,"true","false",512,4,1.4233363476334e-10,109,"LHS",1.22173408197041
24,6,1,4,"true","false",64,1,1.43504016331508e-10,103,"LHS",1.23178016175414
12,6,2,4,"true","false",512,2,1.39521503999111e-10,92,"LHS",1.19759589423054
8,4,2,4,"true","true",128,1,1.55954623867127e-10,103,"LHS",1.33865111739857
10,5,2,4,"true","false",512,16,1.4337943444159e-10,102,"LHS",1.2307108014363
6,6,1,4,"true","false",1024,1,1.25373995702647e-10,108,"LHS",1.0761594320093
6,6,1,2,"true","true",128,2,1.18080485105728e-10,98,"LHS",1.01355490084361
5,5,1,2,"true","false",256,8,1.21265648195401e-10,105,"LHS",1.0408950464793
24,6,4,4,"true","true",128,1,1.42986124513889e-10,107,"LHS",1.22733478884273
3,3,1,4,"true","false",128,1,1.37104351640103e-10,100,"LHS",1.17684804061726
3,3,1,4,"true","false",128,2,1.36120252443834e-10,100,"LHS",1.16840093301602
4,4,1,2,"true","false",512,2,1.29209215080311e-10,108,"LHS",1.10907939666359
10,5,2,4,"true","true",128,2,1.42872931830165e-10,95,"LHS",1.22636318884274
10,5,2,4,"true","true",128,2,1.42872931830165e-10,103,"LHS",1.22636318884274
10,5,2,4,"true","true",512,1,1.49443694482041e-10,94,"LHS",1.28276394534476
5,5,1,2,"true","false",64,1,1.35849195181564e-10,109,"LHS",1.16607428762379
10,5,2,4,"true","true",512,8,1.40922750369015e-10,97,"LHS",1.20962362365792
4,4,1,4,"true","false",256,4,1.28845887884033e-10,104,"LHS",1.10596074365274
5,5,1,4,"true","false",64,2,1.33515717056255e-10,115,"LHS",1.14604465963065
6,6,1,4,"true","true",256,2,1.19195652830312e-10,94,"LHS",1.02312704743076
12,6,2,4,"true","true",256,4,1.35662211876773e-10,95,"LHS",1.16446929891819
5,5,1,4,"true","false",256,4,1.21905973842592e-10,93,"LHS",1.04639134163142
8,4,2,2,"true","false",128,4,1.45498665651884e-10,100,"LHS",1.24890142097255
5,5,1,2,"true","false",256,1,1.23455410758299e-10,94,"LHS",1.05969107848511
12,6,2,4,"true","false",64,2,1.39514384444458e-10,109,"LHS",1.1975347828665
5,5,1,4,"true","false",1024,4,1.23332235012527e-10,89,"LHS",1.05863378793723
4,4,1,4,"true","true",512,2,1.23999015246297e-10,102,"LHS",1.06435715851043
5,5,1,2,"true","false",128,2,1.18427245214453e-10,114,"LHS",1.01653134870712
10,5,2,4,"true","false",512,4,1.43427898416384e-10,109,"LHS",1.23112679650207
8,4,2,2,"true","false",512,8,1.46858574559957e-10,108,"LHS",1.26057432642551
20,5,4,4,"true","false",256,1,1.54451333748799e-10,110,"LHS",1.32574748590132
3,3,1,2,"true","false",128,4,1.38549557141545e-10,91,"LHS",1.18925309736649
5,5,1,2,"true","true",128,2,1.1896345482486e-10,107,"LHS",1.02113395410818
10,5,2,4,"true","true",256,4,1.41563511285379e-10,93,"LHS",1.21512365498374
3,3,1,4,"true","false",1024,2,1.417382637154e-10,101,"LHS",1.21662365883047
8,4,2,4,"true","true",256,4,1.54255378738026e-10,99,"LHS",1.32406548771731
10,5,1,4,"true","true",64,2,1.46583117491721e-10,83,"LHS",1.25820991488678
6,6,1,2,"true","false",512,2,1.20524589039226e-10,111,"LHS",1.03453409582024
5,5,1,4,"true","false",1024,1,1.29873128128308e-10,98,"LHS",1.11477815647923
5,5,1,2,"true","false",512,1,1.22282330349011e-10,101,"LHS",1.04962183294591
4,4,1,2,"true","true",512,8,1.30182841859248e-10,93,"LHS",1.11743661329003
4,4,1,4,"true","false",256,8,1.32007686833327e-10,99,"LHS",1.1331003410017
12,6,2,4,"true","false",64,2,1.39514384444458e-10,99,"LHS",1.1975347828665
6,6,1,2,"true","true",512,4,1.1835008391896e-10,86,"LHS",1.01586902750195
5,5,1,4,"true","true",512,8,1.22633247365792e-10,96,"LHS",1.05263396201897
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,93,"LHS",1.18605668940865
3,3,1,4,"true","true",1024,2,1.39399631012218e-10,101,"LHS",1.19654978603548
12,6,2,2,"true","true",256,8,1.36187349370177e-10,101,"LHS",1.16897686576617
10,5,2,4,"true","true",512,8,1.40922750369015e-10,91,"LHS",1.20962362365792
6,6,1,4,"true","true",256,2,1.19195652830312e-10,92,"LHS",1.02312704743076
3,3,1,2,"true","true",1024,16,1.39528091700916e-10,93,"LHS",1.19765244038584
8,4,2,2,"true","false",256,8,1.49593036762781e-10,109,"LHS",1.28404583879576
24,6,2,4,"true","true",512,4,1.51737349701352e-10,108,"LHS",1.3024517496953
6,6,1,4,"true","false",512,1,1.25632486846433e-10,104,"LHS",1.07837821494684
12,6,2,4,"true","true",64,2,1.37227036791841e-10,111,"LHS",1.17790112010532
10,5,2,4,"true","false",512,2,1.424814549876e-10,121,"LHS",1.22300291070708
3,3,1,4,"true","true",128,1,1.38227932925928e-10,101,"LHS",1.18649240579517
12,6,2,4,"true","true",64,1,1.38347474235025e-10,120,"LHS",1.18751849981553
12,6,2,4,"true","true",512,4,1.34066482063271e-10,97,"LHS",1.15077220264145
4,4,1,2,"true","true",512,2,1.26998171643399e-10,110,"LHS",1.09010069828296
24,6,2,4,"true","false",256,4,1.45290950379591e-10,114,"LHS",1.24711847748258
5,5,1,2,"true","true",512,2,1.19786051216568e-10,103,"LHS",1.02819478726351
5,5,1,2,"true","true",512,8,1.18628082806223e-10,105,"LHS",1.01825525698231
5,5,1,4,"true","false",512,4,1.23695483619274e-10,111,"LHS",1.06175176636748
10,5,2,4,"true","true",64,2,1.46180708673754e-10,96,"LHS",1.2547558011166
5,5,1,4,"true","false",512,1,1.26528922085328e-10,102,"LHS",1.0860728507612
20,5,2,4,"true","false",64,2,1.49337059342872e-10,109,"LHS",1.2818486326425
12,6,2,4,"true","false",256,2,1.4093397063068e-10,101,"LHS",1.20971993382457
5,5,1,4,"true","false",1024,16,1.28140117678627e-10,90,"LHS",1.09990269900702
10,5,2,2,"true","true",128,1,1.47773061838459e-10,106,"LHS",1.26842391361221
4,4,1,4,"true","false",512,16,1.25718814598265e-10,88,"LHS",1.07911921728834
8,4,2,4,"true","false",512,4,1.49600429854009e-10,98,"LHS",1.28410929808659
10,5,2,4,"true","true",256,4,1.41563511285379e-10,88,"LHS",1.21512365498374
10,5,2,4,"true","false",256,8,1.47066340653424e-10,109,"LHS",1.26235770614379
12,6,1,4,"true","true",512,4,1.3724725336929e-10,99,"LHS",1.17807465099091
20,5,1,4,"true","true",128,2,1.48145545150799e-10,94,"LHS",1.27162115900264
10,5,2,4,"true","false",512,4,1.43427898416384e-10,96,"LHS",1.23112679650207
10,5,1,2,"true","true",128,2,1.43886857500089e-10,100,"LHS",1.23506631477352
24,6,1,2,"true","false",64,1,1.42776743657055e-10,103,"LHS",1.22553754865189
5,5,1,2,"true","true",1024,2,1.23041421447138e-10,113,"LHS",1.05613756246722
4,4,1,2,"true","true",512,16,1.32628734769169e-10,87,"LHS",1.13843116411331
8,4,1,4,"true","false",256,4,1.49039576678627e-10,111,"LHS",1.27929516233797
5,5,1,2,"true","false",256,1,1.23455410758299e-10,99,"LHS",1.05969107848511
20,5,1,2,"true","true",256,4,1.49742754407727e-10,90,"LHS",1.28533095422056
24,6,2,2,"true","false",64,2,1.4340448812728e-10,106,"LHS",1.23092585209343
6,6,1,2,"true","false",512,1,1.19017365172127e-10,102,"LHS",1.02159669862206
4,4,1,2,"true","false",512,2,1.29209215080311e-10,106,"LHS",1.10907939666359
10,5,1,4,"true","false",128,2,1.46854263114308e-10,104,"LHS",1.26053731872806
2,2,1,4,"true","true",512,4,1.57790244542248e-10,92,"LHS",1.35440733934915
6,6,1,2,"true","true",1024,2,1.16501321248061e-10,97,"LHS",0.999999999999996
10,5,1,2,"true","false",512,8,1.43725775226545e-10,94,"LHS",1.23368364999497
5,5,1,2,"true","true",128,2,1.1896345482486e-10,95,"LHS",1.02113395410818
3,3,1,2,"true","true",256,8,1.38228447244168e-10,97,"LHS",1.18649682049394
6,6,1,2,"true","false",256,2,1.19243458186372e-10,99,"LHS",1.02353738918095
10,5,2,2,"true","true",256,4,1.46951179698687e-10,94,"LHS",1.26136921130525
8,4,2,2,"true","false",128,2,1.45707850019662e-10,99,"LHS",1.25069697458119
6,6,1,2,"true","true",256,2,1.1808319494789e-10,100,"LHS",1.01357816102755
4,4,1,4,"true","false",64,2,1.42578793055919e-10,90,"LHS",1.22383842113114
12,6,1,2,"true","true",512,2,1.38215229148311e-10,98,"LHS",1.18638336173042
24,6,1,4,"true","false",64,1,1.43504016331508e-10,113,"LHS",1.23178016175414
24,6,2,2,"true","true",128,2,1.45092534187502e-10,95,"LHS",1.24541535351829
12,6,1,2,"true","false",256,2,1.37171059143269e-10,83,"LHS",1.17742063071711
6,6,1,4,"true","false",128,1,1.21238783742256e-10,93,"LHS",1.04066445293017
24,6,4,4,"true","true",64,2,1.45879724923455e-10,96,"LHS",1.25217227891209
4,4,1,4,"true","true",1024,16,1.27991660200843e-10,97,"LHS",1.09862840034505
12,6,1,2,"true","false",1024,4,1.47764281062067e-10,88,"LHS",1.26834854299582
5,5,1,4,"true","false",64,1,1.32394487055037e-10,111,"LHS",1.13642047692433
5,5,1,2,"true","true",128,2,1.1896345482486e-10,101,"LHS",1.02113395410818
6,3,2,2,"true","false",512,4,1.5917115273967e-10,100,"LHS",1.36626049416859
12,6,2,4,"true","false",1024,8,1.47446592034656e-10,94,"LHS",1.26562162948096
8,4,2,2,"true","false",128,2,1.45707850019662e-10,95,"LHS",1.25069697458119
4,4,1,2,"true","false",128,4,1.28025322109481e-10,104,"LHS",1.09891734048992
10,5,2,4,"true","false",256,1,1.45038041762095e-10,108,"LHS",1.24494761268219
3,3,1,2,"true","false",512,8,1.38049609302028e-10,99,"LHS",1.18496174827138
12,6,2,4,"true","true",512,2,1.42113538419092e-10,101,"LHS",1.21984486438995
4,4,1,4,"true","true",256,1,1.27412788675057e-10,106,"LHS",1.09365960239852
10,5,1,4,"true","false",256,1,1.45312732293139e-10,105,"LHS",1.24730544457715
10,5,2,2,"true","false",128,4,1.4517609142392e-10,90,"LHS",1.2461325748813
3,3,1,2,"true","true",256,4,1.3715091955647e-10,100,"LHS",1.17724776068797
8,4,1,4,"true","true",512,4,1.49298923101772e-10,84,"LHS",1.28152128664598
20,5,4,2,"true","false",512,4,1.54692878798475e-10,101,"LHS",1.32782081045325
4,4,1,2,"true","true",1024,1,1.4196145495969e-10,84,"LHS",1.21853944177523
5,5,1,4,"true","true",128,2,1.2260596387318e-10,98,"LHS",1.05239977160534
5,5,1,2,"true","true",512,4,1.180929223999e-10,95,"LHS",1.01366165752275
5,5,1,4,"true","false",256,2,1.22388925799567e-10,98,"LHS",1.05053680497725
8,4,1,2,"true","true",64,2,1.50564889061732e-10,85,"LHS",1.29238782400708
5,5,1,2,"true","false",512,8,1.1931257630123e-10,105,"LHS",1.02413067099199
10,5,2,4,"true","false",128,4,1.49097437329117e-10,108,"LHS",1.27979181464947
10,5,1,4,"true","true",256,2,1.42645447818364e-10,101,"LHS",1.22441055852607
3,3,1,4,"true","false",256,4,1.36817863070223e-10,98,"LHS",1.17438893915119
20,5,1,4,"true","true",256,4,1.49614230641709e-10,90,"LHS",1.28422775844011
24,6,4,2,"true","true",64,2,1.4861588409961e-10,75,"LHS",1.27565835741183
10,5,2,2,"true","true",64,2,1.46725021295002e-10,90,"LHS",1.25942795946997
10,5,1,4,"true","false",512,8,1.44293941106435e-10,87,"LHS",1.23856055502749
12,6,1,4,"true","true",256,4,1.38895142986645e-10,96,"LHS",1.19221946582821
24,6,2,4,"true","true",128,4,1.42596822850907e-10,96,"LHS",1.22399318156471
24,6,1,2,"true","true",64,2,1.44422834057179e-10,107,"LHS",1.23966691973961
10,5,2,2,"true","false",256,2,1.45178343352526e-10,90,"LHS",1.24615190452136
5,5,1,2,"true","true",256,1,1.18611767942795e-10,99,"LHS",1.01811521682436
6,6,1,4,"true","false",64,1,1.26460519328544e-10,91,"LHS",1.08548570929318
10,5,1,2,"true","true",128,1,1.44186721095567e-10,85,"LHS",1.23764022202423
20,5,1,2,"true","false",256,2,1.49715212580142e-10,110,"LHS",1.2850945463645
4,4,1,4,"true","true",128,4,1.26678340558663e-10,101,"LHS",1.08735539821846
5,5,1,4,"true","false",64,1,1.32394487055037e-10,74,"LHS",1.13642047692433
10,5,2,4,"true","true",256,4,1.41563511285379e-10,91,"LHS",1.21512365498374
20,5,2,4,"true","false",128,4,1.49566703992746e-10,102,"LHS",1.28381980899839
8,4,2,2,"true","false",1024,4,1.44707490966572e-10,98,"LHS",1.24211029897637
4,4,1,2,"true","true",1024,4,1.31720001363936e-10,106,"LHS",1.1306309658366
8,4,2,4,"true","false",128,4,1.54774376344699e-10,108,"LHS",1.32852035227261
20,5,1,4,"true","true",64,2,1.50390722419754e-10,102,"LHS",1.29089284832687
3,3,1,2,"true","true",128,4,1.42038896541003e-10,115,"LHS",1.21920416883999
10,5,2,2,"true","true",1024,16,1.56496447689172e-10,109,"LHS",1.34330191291093
4,4,1,4,"true","false",1024,8,1.25784000386163e-10,94,"LHS",1.07967874560269
6,6,1,4,"true","true",1024,32,1.28655386741334e-10,101,"LHS",1.10432555925605
24,6,4,4,"true","true",64,1,1.45868069300496e-10,105,"LHS",1.252072231781
3,3,1,2,"true","true",512,2,1.37521968328191e-10,103,"LHS",1.18043269256467
12,6,2,4,"true","true",1024,8,1.47811111502103e-10,111,"LHS",1.26875051646303
20,5,2,4,"true","false",128,1,1.52450575570488e-10,102,"LHS",1.30857379072879
4,4,1,4,"true","false",128,2,1.25109511762482e-10,99,"LHS",1.07388920934288
4,4,1,4,"true","true",64,1,1.4070939729856e-10,97,"LHS",1.2077922875995
12,6,2,2,"true","true",512,16,1.37776847808562e-10,113,"LHS",1.1826204744511
10,5,1,2,"true","true",512,4,1.42444850290651e-10,110,"LHS",1.22268871086319
10,5,2,2,"true","false",256,8,1.43710191251499e-10,108,"LHS",1.2335498834859
12,6,2,2,"true","false",128,1,1.4345248278425e-10,94,"LHS",1.2313378187257
10,5,1,2,"true","true",128,1,1.44186721095567e-10,82,"LHS",1.23764022202423
20,5,1,4,"true","false",512,8,1.55726905247973e-10,88,"LHS",1.33669647330772
6,6,1,4,"true","true",1024,32,1.28655386741334e-10,99,"LHS",1.10432555925605
3,3,1,2,"true","true",1024,4,1.38177171391209e-10,85,"LHS",1.18605668940865
5,5,1,4,"true","true",1024,16,1.26535757573826e-10,97,"LHS",1.08613152381679
5,5,1,4,"true","false",512,4,1.23695483619274e-10,99,"LHS",1.06175176636748
10,5,2,2,"true","false",512,4,1.42308824451469e-10,104,"LHS",1.22152112033525
5,5,1,2,"true","true",1024,4,1.22095092329485e-10,83,"LHS",1.04801465787253
20,5,2,2,"true","false",64,2,1.53386086879413e-10,97,"LHS",1.31660383964929
6,6,1,4,"true","true",128,2,1.18746687810648e-10,93,"LHS",1.01927331414384
20,5,2,2,"true","false",64,1,1.4731005264292e-10,90,"LHS",1.26444963082658
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,97,"LHS",1.12795096950962
10,5,2,2,"true","true",256,8,1.44372477629926e-10,98,"LHS",1.23923468063096
5,5,1,4,"true","true",128,4,1.22766141901421e-10,88,"LHS",1.05377467470966
6,6,1,4,"true","false",128,4,1.20370127713727e-10,114,"LHS",1.03320826256921
10,5,2,4,"true","false",1024,8,1.51398885015936e-10,103,"LHS",1.29954650637454
8,4,1,2,"true","false",256,8,1.46784839607164e-10,101,"LHS",1.25994141555374
4,4,1,2,"true","true",1024,8,1.31407778250902e-10,91,"LHS",1.12795096950962
10,5,2,4,"true","false",256,2,1.41321341327822e-10,104,"LHS",1.21304496647649
4,4,1,4,"true","true",512,4,1.25569585107033e-10,98,"LHS",1.07783829197665
24,6,4,2,"true","false",64,1,1.42216872824127e-10,102,"LHS",1.2207318449317
3,3,1,2,"true","true",1024,2,1.39222329183687e-10,109,"LHS",1.19502789918791
3,3,1,2,"true","false",256,1,1.38231032281368e-10,100,"LHS",1.18651900940281
4,4,1,4,"true","true",1024,4,1.28144380123423e-10,92,"LHS",1.09993928610106
10,5,1,4,"true","true",64,1,1.44966327511122e-10,87,"LHS",1.24433204669371
5,5,1,4,"true","true",512,1,1.24744837008771e-10,90,"LHS",1.07075898944663
10,5,1,4,"true","false",1024,16,1.57110311008585e-10,98,"LHS",1.34857106619466
20,5,1,4,"true","true",64,1,1.47379046541376e-10,102,"LHS",1.2650418464145
10,5,2,4,"true","true",256,4,1.41563511285379e-10,110,"LHS",1.21512365498374
6,6,1,2,"true","false",128,4,1.17732534790262e-10,108,"LHS",1.01056823672908
4,4,1,4,"true","false",256,1,1.26186033154576e-10,98,"LHS",1.08312963151631
5,5,1,2,"true","true",128,4,1.23513687334701e-10,96,"LHS",1.06019130093562
12,6,2,2,"true","false",256,8,1.39264134759537e-10,98,"LHS",1.19538674126285
6,6,1,4,"true","false",128,2,1.18718825467539e-10,91,"LHS",1.01903415511276
5,5,1,2,"true","false",512,4,1.17865496298058e-10,98,"LHS",1.01170952428163
5,5,1,2,"true","false",256,4,1.17561537135523e-10,86,"LHS",1.00910046234758
10,5,2,2,"true","true",256,2,1.45318722590283e-10,100,"LHS",1.24735686285361
4,4,1,4,"true","false",128,2,1.25109511762482e-10,107,"LHS",1.07388920934288
3,3,1,2,"true","true",128,2,1.37756460324827e-10,119,"LHS",1.18244547657539
10,5,2,4,"true","true",128,1,1.43309851528011e-10,125,"LHS",1.23011352998192
4,4,1,4,"true","false",256,8,1.32007686833327e-10,91,"LHS",1.1331003410017
12,6,1,4,"true","true",256,2,1.39570263805193e-10,106,"LHS",1.19801442859186
8,4,2,2,"true","false",512,16,1.45618441172334e-10,109,"LHS",1.249929525368
8,4,1,2,"true","false",64,1,1.48485143664933e-10,91,"LHS",1.27453613464838
5,5,1,2,"true","false",128,4,1.18634851028728e-10,104,"LHS",1.01831335265395
24,6,4,4,"true","true",512,1,1.61050071013472e-10,80,"LHS",1.3823883651118
24,6,1,2,"true","false",128,2,1.42736530572719e-10,98,"LHS",1.22519237587697
10,5,2,4,"true","true",256,4,1.41563511285379e-10,93,"LHS",1.21512365498374
20,5,4,4,"true","false",256,8,1.51016783321063e-10,101,"LHS",1.29626670069698
5,5,1,2,"true","true",1024,4,1.22095092329485e-10,101,"LHS",1.04801465787253
12,6,2,4,"true","false",512,4,1.3540030760049e-10,94,"LHS",1.16222121903826
12,3,1,4,"true","true",128,4,1.77297355738699e-10,90,"LHS",1.52184845493028
8,4,2,2,"true","true",512,16,1.45058258931105e-10,108,"LHS",1.2451211486455
4,4,1,4,"true","true",128,4,1.26678340558663e-10,108,"LHS",1.08735539821846
5,5,1,2,"true","true",1024,8,1.25213701500642e-10,95,"LHS",1.0747835317166
12,6,1,2,"true","false",512,8,1.4229777239301e-10,86,"LHS",1.22142625395656
12,6,2,4,"true","false",256,1,1.41430599688526e-10,94,"LHS",1.21398279584644
12,6,1,4,"true","true",128,1,1.39718305403007e-10,101,"LHS",1.19928515750916
12,6,2,4,"true","false",64,2,1.39514384444458e-10,104,"LHS",1.1975347828665
12,6,1,2,"true","true",256,8,1.39933295571822e-10,106,"LHS",1.20113054575465
12,6,2,2,"true","false",128,2,1.38159240037189e-10,97,"LHS",1.18590277395234
